user_id,subscription_type,monthly_revenue,join_date,last_payment_date,country
1710,Basic,11,17-07-22,07-07-23,Germany
1711,Premium,14,16-07-22,06-07-23,France
1712,Basic,11,17-07-22,09-07-23,Brazil
1713,Standard,12,16-07-22,06-07-23,Mexico
1714,Standard,14,16-07-22,07-07-23,Spain
1715,Basic,14,12-07-22,06-07-23,Italy
1716,Premium,11,10-07-22,09-07-23,Spain
1717,Basic,10,08-07-22,07-07-23,Spain
1718,Standard,15,29-06-22,07-07-23,United States
1719,Premium,12,29-06-22,06-07-23,Canada
1720,Basic,12,28-06-22,08-07-23,United States
1721,Basic,12,29-06-22,06-07-23,United States
1722,Basic,13,01-07-22,08-07-23,Canada
1723,Standard,13,02-07-22,06-07-23,United Kingdom
1724,Premium,12,04-07-22,08-07-23,Australia
1725,Basic,10,08-07-22,07-07-23,Germany
1726,Basic,14,20-07-22,09-07-23,France
1727,Premium,13,23-07-22,06-07-23,Brazil
1728,Standard,15,26-07-22,07-07-23,Mexico
1729,Standard,11,30-07-22,07-07-23,Spain
1730,Basic,10,08-08-22,08-07-23,Italy
1731,Premium,12,13-08-22,05-07-23,Spain
1732,Standard,12,14-08-22,07-07-23,Spain
1733,Basic,15,16-08-22,06-07-23,United States
1734,Standard,14,19-08-22,08-07-23,Canada
1735,Premium,10,27-08-22,06-07-23,United States
1736,Basic,15,04-09-22,07-07-23,United States
1737,Premium,12,05-09-22,06-07-23,Canada
1738,Standard,12,13-09-22,08-07-23,United Kingdom
1739,Basic,10,16-09-22,05-07-23,Australia
1740,Standard,15,18-09-22,06-07-23,Germany
1741,Premium,12,20-09-22,06-07-23,France
1742,Basic,13,29-09-22,07-07-23,Brazil
1743,Standard,11,30-09-22,08-07-23,Mexico
1744,Premium,15,04-10-22,10-07-23,Spain
1745,Basic,14,08-10-22,07-07-23,Italy
1746,Premium,14,10-10-22,07-07-23,Spain
1747,Basic,12,12-10-22,08-07-23,Spain
1748,Standard,15,14-10-22,10-07-23,United States
1749,Standard,10,16-10-22,07-07-23,Canada
1750,Basic,15,21-10-22,07-07-23,United States
1751,Premium,14,23-10-22,07-07-23,United States
1752,Basic,10,25-10-22,09-07-23,Canada
1753,Standard,15,26-10-22,06-07-23,United Kingdom
1754,Premium,10,29-10-22,07-07-23,Australia
1755,Basic,15,31-10-22,07-07-23,Germany
1756,Premium,13,02-11-22,08-07-23,France
1757,Basic,13,03-11-22,05-07-23,Brazil
1758,Standard,13,05-11-22,07-07-23,Mexico
1759,Standard,10,06-11-22,07-07-23,Spain
1760,Basic,15,06-11-22,07-07-23,Italy
1761,Premium,10,07-11-22,05-07-23,Spain
1762,Basic,10,04-11-22,06-07-23,Spain
1763,Standard,14,02-11-22,07-07-23,United States
1764,Premium,13,27-10-22,07-07-23,Canada
1765,Basic,11,18-10-22,05-07-23,United States
1766,Premium,12,07-10-22,08-07-23,United States
1767,Basic,15,04-10-22,07-07-23,Canada
1768,Standard,14,17-09-22,07-07-23,United Kingdom
1769,Standard,14,15-09-22,06-07-23,Australia
1770,Basic,13,10-09-22,08-07-23,Germany
1771,Premium,11,09-09-22,08-07-23,France
1772,Basic,12,09-09-22,08-07-23,Brazil
1773,Standard,12,07-09-22,06-07-23,Mexico
1774,Premium,15,08-09-22,08-07-23,Spain
1775,Basic,15,14-08-22,07-07-23,Italy
1776,Premium,15,06-08-22,08-07-23,Spain
1777,Basic,12,06-08-22,06-07-23,Spain
1778,Standard,11,29-07-22,09-07-23,United States
1779,Standard,15,28-07-22,06-07-23,Canada
1780,Basic,13,24-07-22,07-07-23,United States
1781,Premium,15,22-07-22,06-07-23,United States
1782,Basic,13,19-07-22,10-07-23,Canada
1783,Standard,13,17-07-22,07-07-23,United Kingdom
1784,Premium,13,16-07-22,07-07-23,Australia
1785,Basic,13,13-07-22,07-07-23,Germany
1786,Premium,15,14-07-22,09-07-23,France
1787,Basic,11,07-07-22,07-07-23,Brazil
1788,Standard,10,06-07-22,09-07-23,Mexico
1789,Standard,14,30-06-22,07-07-23,Spain
1790,Basic,12,30-06-22,09-07-23,Italy
1791,Premium,14,01-07-22,06-07-23,Spain
1792,Basic,15,02-07-22,09-07-23,Spain
1793,Standard,14,03-07-22,06-07-23,United States
1794,Premium,12,06-07-22,08-07-23,Canada
1795,Basic,14,07-07-22,07-07-23,United States
1796,Basic,10,15-07-22,09-07-23,United States
1797,Basic,14,17-07-22,06-07-23,Canada
1798,Standard,10,26-07-22,08-07-23,United Kingdom
1799,Premium,14,05-08-22,07-07-23,Australia
1800,Basic,14,12-08-22,09-07-23,Germany
1801,Basic,12,14-08-22,06-07-23,France
1802,Premium,12,15-08-22,07-07-23,Brazil
1803,Standard,10,18-08-22,07-07-23,Mexico
1804,Standard,12,21-08-22,09-07-23,Spain
1805,Basic,10,04-09-22,06-07-23,Italy
1806,Premium,15,05-09-22,07-07-23,Spain
1807,Standard,11,08-09-22,07-07-23,Spain
1808,Basic,12,15-09-22,08-07-23,United States
1809,Standard,15,17-09-22,06-07-23,Canada
1810,Premium,14,19-09-22,09-07-23,United States
1811,Basic,10,23-09-22,06-07-23,United States
1812,Premium,11,26-09-22,08-07-23,Canada
1813,Standard,12,30-09-22,08-07-23,United Kingdom
1814,Basic,10,07-10-22,10-07-23,Australia
1815,Standard,13,09-10-22,07-07-23,Germany
1816,Premium,14,12-10-22,07-07-23,France
1817,Basic,12,13-10-22,08-07-23,Brazil
1818,Standard,15,14-10-22,10-07-23,Mexico
1819,Premium,13,19-10-22,07-07-23,Spain
1820,Basic,14,20-10-22,07-07-23,Italy
1821,Premium,12,22-10-22,08-07-23,Spain
1822,Basic,15,24-10-22,09-07-23,Spain
1823,Standard,10,28-10-22,06-07-23,United States
1824,Standard,12,30-10-22,08-07-23,Canada
1825,Basic,13,01-11-22,08-07-23,United States
1826,Premium,12,03-11-22,08-07-23,United States
1827,Basic,13,04-11-22,06-07-23,Canada
1828,Standard,14,05-11-22,07-07-23,United Kingdom
1829,Premium,13,06-11-22,08-07-23,Australia
1830,Basic,12,07-11-22,08-07-23,Germany
1831,Premium,14,05-11-22,05-07-23,France
1832,Basic,11,05-11-22,09-07-23,Brazil
1833,Standard,12,06-11-22,08-07-23,Mexico
1834,Standard,10,03-11-22,07-07-23,Spain
1835,Basic,11,22-10-22,06-07-23,Italy
1836,Premium,12,22-10-22,09-07-23,Spain
1837,Basic,13,15-10-22,09-07-23,Spain
1838,Standard,11,24-09-22,07-07-23,United States
1839,Premium,15,15-09-22,06-07-23,Canada
1840,Basic,14,15-09-22,08-07-23,United States
1841,Premium,11,12-09-22,08-07-23,United States
1842,Basic,14,12-09-22,09-07-23,Canada
1843,Standard,10,11-09-22,07-07-23,United Kingdom
1844,Standard,14,11-09-22,08-07-23,Australia
1845,Basic,12,16-08-22,07-07-23,Germany
1846,Premium,13,12-08-22,08-07-23,France
1847,Basic,10,02-08-22,07-07-23,Brazil
1848,Standard,11,01-08-22,10-07-23,Mexico
1849,Premium,11,29-07-22,07-07-23,Spain
1850,Basic,12,28-07-22,08-07-23,Italy
1851,Premium,11,25-07-22,08-07-23,Spain
1852,Basic,14,20-07-22,10-07-23,Spain
1853,Standard,13,16-07-22,08-07-23,United States
1854,Standard,14,16-07-22,08-07-23,Canada
1855,Basic,12,15-07-22,07-07-23,United States
1856,Premium,15,13-07-22,09-07-23,United States
1857,Basic,13,06-07-22,07-07-23,Canada
1858,Standard,10,03-07-22,09-07-23,United Kingdom
1859,Premium,15,04-07-22,07-07-23,Australia
1860,Basic,10,03-07-22,09-07-23,Germany
1861,Premium,15,03-07-22,07-07-23,France
1862,Basic,13,04-07-22,10-07-23,Brazil
1863,Standard,11,05-07-22,06-07-23,Mexico
1864,Standard,15,07-07-22,08-07-23,Spain
1865,Basic,15,08-07-22,07-07-23,Italy
1866,Premium,12,13-07-22,10-07-23,Spain
1867,Basic,11,15-07-22,06-07-23,Spain
1868,Standard,14,01-08-22,08-07-23,United States
1869,Premium,13,11-08-22,08-07-23,Canada
1870,Basic,14,13-08-22,09-07-23,United States
1871,Basic,10,15-08-22,06-07-23,United States
1872,Basic,13,16-08-22,08-07-23,Canada
1873,Standard,14,18-08-22,08-07-23,United Kingdom
1874,Premium,14,25-08-22,09-07-23,Australia
1875,Basic,14,29-08-22,06-07-23,Germany
1876,Basic,11,04-09-22,09-07-23,France
1877,Premium,11,13-09-22,07-07-23,Brazil
1878,Standard,12,14-09-22,08-07-23,Mexico
1879,Standard,10,17-09-22,06-07-23,Spain
1880,Basic,15,18-09-22,10-07-23,Italy
1881,Premium,15,23-09-22,07-07-23,Spain
1882,Standard,11,27-09-22,08-07-23,Spain
1883,Basic,14,04-10-22,08-07-23,United States
1884,Standard,12,09-10-22,11-07-23,Canada
1885,Premium,14,10-10-22,07-07-23,United States
1886,Basic,12,11-10-22,08-07-23,United States
1887,Premium,13,13-10-22,09-07-23,Canada
1888,Standard,12,15-10-22,10-07-23,United Kingdom
1889,Basic,13,20-10-22,07-07-23,Australia
1890,Standard,15,21-10-22,08-07-23,Germany
1891,Premium,11,23-10-22,09-07-23,France
1892,Basic,15,25-10-22,09-07-23,Brazil
1893,Standard,10,27-10-22,07-07-23,Mexico
1894,Premium,11,30-10-22,08-07-23,Spain
1895,Basic,15,01-11-22,09-07-23,Italy
1896,Premium,14,02-11-22,09-07-23,Spain
1897,Basic,11,04-11-22,06-07-23,Spain
1898,Standard,13,06-11-22,07-07-23,United States
1899,Standard,14,07-11-22,09-07-23,Canada
1900,Basic,14,06-11-22,08-07-23,United States
1901,Premium,15,07-11-22,06-07-23,United States
1902,Basic,15,07-11-22,10-07-23,Canada
1903,Standard,12,03-11-22,08-07-23,United Kingdom
1904,Premium,15,03-11-22,08-07-23,Australia
1905,Basic,15,31-10-22,06-07-23,Germany
1906,Premium,11,28-10-22,09-07-23,France
1907,Basic,10,28-09-22,09-07-23,Brazil
1908,Standard,15,19-09-22,09-07-23,Mexico
1909,Standard,12,16-09-22,08-07-23,Spain
1910,Basic,15,17-09-22,08-07-23,Italy
1911,Premium,12,17-09-22,08-07-23,Spain
1912,Basic,11,15-09-22,09-07-23,Spain
1913,Standard,11,14-09-22,08-07-23,United States
1914,Premium,11,14-09-22,08-07-23,Canada
1915,Basic,10,13-09-22,08-07-23,United States
1916,Premium,13,13-08-22,08-07-23,United States
1917,Basic,14,12-08-22,08-07-23,Canada
1918,Standard,11,07-08-22,10-07-23,United Kingdom
1919,Standard,11,07-08-22,09-07-23,Australia
1920,Basic,11,04-08-22,08-07-23,Germany
1921,Premium,14,24-07-22,08-07-23,France
1922,Basic,13,18-07-22,10-07-23,Brazil
1923,Standard,12,17-07-22,08-07-23,Mexico
1924,Premium,13,17-07-22,09-07-23,Spain
1925,Basic,10,14-07-22,08-07-23,Italy
1926,Premium,11,06-07-22,10-07-23,Spain
1927,Basic,13,07-07-22,08-07-23,Spain
1928,Standard,10,07-07-22,11-07-23,United States
1929,Standard,12,08-07-22,07-07-23,Canada
1930,Basic,13,07-07-22,09-07-23,United States
1931,Premium,14,08-07-22,07-07-23,United States
1932,Basic,11,09-07-22,11-07-23,Canada
1933,Standard,14,09-07-22,07-07-23,United Kingdom
1934,Premium,12,09-07-22,08-07-23,Australia
1935,Basic,12,12-07-22,07-07-23,Germany
1936,Premium,13,15-07-22,10-07-23,France
1937,Basic,14,16-07-22,07-07-23,Brazil
1938,Standard,10,18-07-22,08-07-23,Mexico
1939,Standard,11,13-08-22,09-07-23,Spain
1940,Basic,10,14-08-22,10-07-23,Italy
1941,Premium,13,16-08-22,07-07-23,Spain
1942,Basic,14,17-08-22,08-07-23,Spain
1943,Standard,14,25-08-22,08-07-23,United States
1944,Premium,15,28-08-22,09-07-23,Canada
1945,Basic,14,29-08-22,07-07-23,United States
1946,Basic,10,11-09-22,10-07-23,United States
1947,Basic,12,12-09-22,08-07-23,Canada
1948,Standard,11,16-09-22,09-07-23,United Kingdom
1949,Premium,15,17-09-22,09-07-23,Australia
1950,Basic,10,21-09-22,10-07-23,Germany
1951,Basic,15,23-09-22,08-07-23,France
1952,Premium,14,27-09-22,08-07-23,Brazil
1953,Standard,12,09-10-22,09-07-23,Mexico
1954,Standard,11,10-10-22,11-07-23,Spain
1955,Basic,13,11-10-22,08-07-23,Italy
1956,Premium,12,12-10-22,08-07-23,Spain
1957,Standard,15,13-10-22,09-07-23,Spain
1958,Basic,12,19-10-22,10-07-23,United States
1959,Standard,14,21-10-22,07-07-23,Canada
1960,Premium,13,23-10-22,08-07-23,United States
1961,Basic,14,24-10-22,10-07-23,United States
1962,Premium,12,26-10-22,09-07-23,Canada
1963,Standard,15,27-10-22,07-07-23,United Kingdom
1964,Basic,15,01-11-22,08-07-23,Australia
1965,Standard,12,02-11-22,09-07-23,Germany
1966,Premium,10,04-11-22,09-07-23,France
1967,Basic,13,05-11-22,06-07-23,Brazil
1968,Standard,12,06-11-22,09-07-23,Mexico
1969,Premium,11,07-11-22,09-07-23,Spain
1970,Basic,14,08-11-22,08-07-23,Italy
1971,Premium,13,08-11-22,06-07-23,Spain
1972,Basic,14,09-11-22,10-07-23,Spain
1973,Standard,15,09-11-22,09-07-23,United States
1974,Standard,11,05-11-22,08-07-23,Canada
1975,Basic,11,04-11-22,07-07-23,United States
1976,Premium,13,19-10-22,09-07-23,United States
1977,Basic,12,12-10-22,09-07-23,Canada
1978,Standard,11,03-10-22,09-07-23,United Kingdom
1979,Premium,15,28-09-22,08-07-23,Australia
1980,Basic,15,17-09-22,09-07-23,Germany
1981,Premium,13,16-09-22,08-07-23,France
1982,Basic,14,15-09-22,09-07-23,Brazil
1983,Standard,11,14-09-22,08-07-23,Mexico
1984,Standard,11,15-09-22,09-07-23,Spain
1985,Basic,11,06-09-22,09-07-23,Italy
1986,Premium,15,28-08-22,09-07-23,Spain
1987,Basic,12,07-08-22,08-07-23,Spain
1988,Standard,15,07-08-22,10-07-23,United States
1989,Premium,12,06-08-22,09-07-23,Canada
1990,Basic,15,30-07-22,09-07-23,United States
1991,Premium,12,30-07-22,08-07-23,United States
1992,Basic,14,30-07-22,10-07-23,Canada
1993,Standard,15,19-07-22,08-07-23,United Kingdom
1994,Standard,11,17-07-22,10-07-23,Australia
1995,Basic,11,12-07-22,08-07-23,Germany
1996,Premium,10,11-07-22,10-07-23,France
1997,Basic,14,10-07-22,08-07-23,Brazil
1998,Standard,14,10-07-22,11-07-23,Mexico
1999,Premium,13,08-07-22,08-07-23,Spain
2000,Basic,12,09-07-22,09-07-23,Italy
2001,Premium,10,09-07-22,08-07-23,Spain
2002,Basic,10,09-07-22,11-07-23,Spain
2003,Standard,11,10-07-22,08-07-23,United States
2004,Standard,12,12-07-22,08-07-23,Canada
2005,Basic,10,13-07-22,09-07-23,United States
2006,Premium,13,16-07-22,10-07-23,United States
2007,Basic,10,17-07-22,07-07-23,Canada
2008,Standard,10,26-07-22,09-07-23,United Kingdom
2009,Premium,10,31-07-22,09-07-23,Australia
2010,Basic,13,03-08-22,10-07-23,Germany
2011,Premium,10,15-08-22,07-07-23,France
2012,Basic,15,18-08-22,10-07-23,Brazil
2013,Standard,10,27-08-22,08-07-23,Mexico
2014,Standard,12,29-08-22,10-07-23,Spain
2015,Basic,12,05-09-22,07-07-23,Italy
2016,Premium,10,06-09-22,11-07-23,Spain
2017,Basic,10,14-09-22,08-07-23,Spain
2018,Standard,10,16-09-22,09-07-23,United States
2019,Premium,10,18-09-22,10-07-23,Canada
2020,Basic,12,23-09-22,11-07-23,United States
2021,Basic,12,25-09-22,08-07-23,United States
2022,Basic,10,06-10-22,09-07-23,Canada
2023,Standard,11,09-10-22,10-07-23,United Kingdom
2024,Premium,13,11-10-22,11-07-23,Australia
2025,Basic,13,12-10-22,08-07-23,Germany
2026,Basic,15,13-10-22,09-07-23,France
2027,Premium,13,17-10-22,10-07-23,Brazil
2028,Standard,11,19-10-22,10-07-23,Mexico
2029,Standard,10,21-10-22,07-07-23,Spain
2030,Basic,14,23-10-22,09-07-23,Italy
2031,Premium,14,25-10-22,10-07-23,Spain
2032,Standard,10,27-10-22,09-07-23,Spain
2033,Basic,13,31-10-22,07-07-23,United States
2034,Standard,12,02-11-22,09-07-23,Canada
2035,Premium,11,04-11-22,10-07-23,United States
2036,Basic,12,05-11-22,09-07-23,United States
2037,Premium,13,06-11-22,07-07-23,Canada
2038,Standard,11,07-11-22,10-07-23,United Kingdom
2039,Basic,11,08-11-22,09-07-23,Australia
2040,Standard,15,08-11-22,08-07-23,Germany
2041,Premium,10,09-11-22,07-07-23,France
2042,Basic,10,09-11-22,10-07-23,Brazil
2043,Standard,12,05-11-22,09-07-23,Mexico
2044,Premium,12,05-11-22,10-07-23,Spain
2045,Basic,15,02-11-22,08-07-23,Italy
2046,Premium,12,30-10-22,09-07-23,Spain
2047,Basic,11,30-10-22,09-07-23,Spain
2048,Standard,11,24-10-22,09-07-23,United States
2049,Standard,14,08-10-22,08-07-23,Canada
2050,Basic,13,04-10-22,09-07-23,United States
2051,Premium,10,28-09-22,09-07-23,United States
2052,Basic,11,22-09-22,09-07-23,Canada
2053,Standard,14,19-09-22,09-07-23,United Kingdom
2054,Premium,10,13-09-22,09-07-23,Australia
2055,Basic,14,05-09-22,09-07-23,Germany
2056,Premium,10,20-08-22,09-07-23,France
2057,Basic,10,10-08-22,08-07-23,Brazil
2058,Standard,10,10-08-22,11-07-23,Mexico
2059,Standard,14,06-08-22,09-07-23,Spain
2060,Basic,12,03-08-22,10-07-23,Italy
2061,Premium,10,01-08-22,09-07-23,Spain
2062,Basic,14,28-07-22,10-07-23,Spain
2063,Standard,15,22-07-22,09-07-23,United States
2064,Premium,11,22-07-22,11-07-23,Canada
2065,Basic,12,20-07-22,09-07-23,United States
2066,Premium,15,12-07-22,10-07-23,United States
2067,Basic,10,12-07-22,09-07-23,Canada
2068,Standard,14,10-07-22,11-07-23,United Kingdom
2069,Standard,12,11-07-22,08-07-23,Australia
2070,Basic,10,11-07-22,09-07-23,Germany
2071,Premium,11,09-07-22,08-07-23,France
2072,Basic,15,10-07-22,11-07-23,Brazil
2073,Standard,11,12-07-22,08-07-23,Mexico
2074,Premium,14,13-07-22,09-07-23,Spain
2075,Basic,14,15-07-22,09-07-23,Italy
2076,Premium,15,16-07-22,11-07-23,Spain
2077,Basic,11,19-07-22,08-07-23,Spain
2078,Standard,15,23-07-22,10-07-23,United States
2079,Standard,10,28-07-22,09-07-23,Canada
2080,Basic,10,14-08-22,11-07-23,United States
2081,Premium,15,18-08-22,08-07-23,United States
2082,Basic,12,23-08-22,12-07-23,Canada
2083,Standard,12,27-08-22,09-07-23,United Kingdom
2084,Premium,13,01-09-22,10-07-23,Australia
2085,Basic,15,02-09-22,09-07-23,Germany
2086,Premium,13,04-09-22,12-07-23,France
2087,Basic,13,11-09-22,09-07-23,Brazil
2088,Standard,10,16-09-22,09-07-23,Mexico
2089,Standard,10,19-09-22,11-07-23,Spain
2090,Basic,12,20-09-22,12-07-23,Italy
2091,Premium,13,05-10-22,09-07-23,Spain
2092,Basic,10,07-10-22,09-07-23,Spain
2093,Standard,10,10-10-22,11-07-23,United States
2094,Premium,13,12-10-22,11-07-23,Canada
2095,Basic,10,13-10-22,08-07-23,United States
2096,Basic,15,15-10-22,09-07-23,United States
2097,Basic,10,17-10-22,11-07-23,Canada
2098,Standard,15,18-10-22,10-07-23,United Kingdom
2099,Premium,11,20-10-22,08-07-23,Australia
2100,Basic,14,22-10-22,10-07-23,Germany
2101,Basic,12,25-10-22,11-07-23,France
2102,Premium,14,27-10-22,09-07-23,Brazil
2103,Standard,14,01-11-22,07-07-23,Mexico
2104,Standard,13,02-11-22,11-07-23,Spain
2105,Basic,11,04-11-22,10-07-23,Italy
2106,Premium,10,06-11-22,09-07-23,Spain
2107,Standard,14,07-11-22,07-07-23,Spain
2108,Basic,15,08-11-22,10-07-23,United States
2109,Standard,12,09-11-22,10-07-23,Canada
2110,Premium,14,10-11-22,10-07-23,United States
2111,Basic,14,09-11-22,09-07-23,United States
2112,Premium,15,09-11-22,10-07-23,Canada
2113,Standard,11,07-11-22,10-07-23,United Kingdom
2114,Basic,12,03-11-22,10-07-23,Australia
2115,Standard,10,04-11-22,08-07-23,Germany
2116,Premium,12,01-11-22,10-07-23,France
2117,Basic,13,27-10-22,09-07-23,Brazil
2118,Standard,10,23-10-22,10-07-23,Mexico
2119,Premium,14,14-10-22,09-07-23,Spain
2120,Basic,14,28-09-22,10-07-23,Italy
2121,Premium,14,25-09-22,09-07-23,Spain
2122,Basic,11,23-09-22,10-07-23,Spain
2123,Standard,12,23-09-22,09-07-23,United States
2124,Standard,14,14-09-22,11-07-23,Canada
2125,Basic,14,05-09-22,09-07-23,United States
2126,Premium,12,13-08-22,09-07-23,United States
2127,Basic,15,12-08-22,09-07-23,Canada
2128,Standard,10,10-08-22,11-07-23,United Kingdom
2129,Premium,14,05-08-22,09-07-23,Australia
2130,Basic,10,04-08-22,12-07-23,Germany
2131,Premium,11,28-07-22,09-07-23,France
2132,Basic,12,24-07-22,11-07-23,Brazil
2133,Standard,11,22-07-22,09-07-23,Mexico
2134,Standard,13,22-07-22,12-07-23,Spain
2135,Basic,15,19-07-22,09-07-23,Italy
2136,Premium,13,17-07-22,10-07-23,Spain
2137,Basic,10,16-07-22,09-07-23,Spain
2138,Standard,11,12-07-22,12-07-23,United States
2139,Premium,14,12-07-22,08-07-23,Canada
2140,Basic,14,13-07-22,10-07-23,United States
2141,Premium,14,13-07-22,09-07-23,United States
2142,Basic,12,13-07-22,11-07-23,Canada
2143,Standard,12,14-07-22,08-07-23,United Kingdom
2144,Standard,14,15-07-22,10-07-23,Australia
2145,Basic,14,16-07-22,09-07-23,Germany
2146,Premium,12,18-07-22,11-07-23,France
2147,Basic,12,23-07-22,09-07-23,Brazil
2148,Standard,12,25-07-22,11-07-23,Mexico
2149,Premium,14,30-07-22,09-07-23,Spain
2150,Basic,12,06-08-22,11-07-23,Italy
2151,Premium,13,14-08-22,08-07-23,Spain
2152,Basic,14,23-08-22,12-07-23,Spain
2153,Standard,13,27-08-22,09-07-23,United States
2154,Standard,12,29-08-22,10-07-23,Canada
2155,Basic,12,01-09-22,09-07-23,United States
2156,Premium,10,07-09-22,13-07-23,United States
2157,Basic,10,13-09-22,10-07-23,Canada
2158,Standard,12,14-09-22,10-07-23,United Kingdom
2159,Premium,11,17-09-22,12-07-23,Australia
2160,Basic,11,23-09-22,12-07-23,Germany
2161,Premium,10,27-09-22,09-07-23,France
2162,Basic,10,03-10-22,10-07-23,Brazil
2163,Standard,13,10-10-22,11-07-23,Mexico
2164,Standard,10,12-10-22,11-07-23,Spain
2165,Basic,12,14-10-22,08-07-23,Italy
2166,Premium,13,16-10-22,10-07-23,Spain
2167,Basic,11,18-10-22,11-07-23,Spain
2168,Standard,14,20-10-22,10-07-23,United States
2169,Premium,12,22-10-22,08-07-23,Canada
2170,Basic,12,25-10-22,10-07-23,United States
2171,Basic,12,26-10-22,11-07-23,United States
2172,Basic,14,29-10-22,10-07-23,Canada
2173,Standard,13,31-10-22,07-07-23,United Kingdom
2174,Premium,14,04-11-22,11-07-23,Australia
2175,Basic,11,06-11-22,10-07-23,Germany
2176,Basic,13,07-11-22,10-07-23,France
2177,Premium,15,08-11-22,09-07-23,Brazil
2178,Standard,11,09-11-22,11-07-23,Mexico
2179,Standard,10,10-11-22,10-07-23,Spain
2180,Basic,14,10-11-22,10-07-23,Italy
2181,Premium,13,10-11-22,09-07-23,Spain
2182,Standard,14,09-11-22,10-07-23,Spain
2183,Basic,10,09-11-22,10-07-23,United States
2184,Standard,12,06-11-22,11-07-23,Canada
2185,Premium,14,03-11-22,08-07-23,United States
2186,Basic,15,27-10-22,11-07-23,United States
2187,Premium,15,28-10-22,10-07-23,Canada
2188,Standard,15,18-10-22,10-07-23,United Kingdom
2189,Basic,15,04-10-22,09-07-23,Australia
2190,Standard,10,29-09-22,10-07-23,Germany
2191,Premium,12,29-09-22,10-07-23,France
2192,Basic,12,23-09-22,10-07-23,Brazil
2193,Standard,12,17-09-22,09-07-23,Mexico
2194,Premium,14,12-09-22,12-07-23,Spain
2195,Basic,14,16-08-22,10-07-23,Italy
2196,Premium,15,16-08-22,09-07-23,Spain
2197,Basic,11,13-08-22,10-07-23,Spain
2198,Standard,12,12-08-22,11-07-23,United States
2199,Standard,14,13-08-22,09-07-23,Canada
2200,Basic,14,30-07-22,12-07-23,United States
2201,Premium,12,25-07-22,10-07-23,United States
2202,Basic,14,25-07-22,11-07-23,Canada
2203,Standard,14,26-07-22,10-07-23,United Kingdom
2204,Premium,11,25-07-22,13-07-23,Australia
2205,Basic,12,23-07-22,09-07-23,Germany
2206,Premium,11,18-07-22,11-07-23,France
2207,Basic,13,13-07-22,10-07-23,Brazil
2208,Standard,13,13-07-22,12-07-23,Mexico
2209,Standard,10,13-07-22,09-07-23,Spain
2210,Basic,11,13-07-22,11-07-23,Italy
2211,Premium,13,13-07-22,09-07-23,Spain
2212,Basic,14,14-07-22,11-07-23,Spain
2213,Standard,15,15-07-22,09-07-23,United States
2214,Premium,12,16-07-22,12-07-23,Canada
2215,Basic,13,18-07-22,09-07-23,United States
2216,Premium,15,21-07-22,11-07-23,United States
2217,Basic,11,24-07-22,09-07-23,Canada
2218,Standard,15,29-07-22,12-07-23,United Kingdom
2219,Standard,10,06-08-22,10-07-23,Australia
2220,Basic,15,11-08-22,11-07-23,Germany
2221,Premium,14,16-08-22,09-07-23,France
2222,Basic,10,21-08-22,13-07-23,Brazil
2223,Standard,12,22-08-22,10-07-23,Mexico
2224,Premium,10,24-08-22,10-07-23,Spain
2225,Basic,13,02-09-22,12-07-23,Italy
2226,Premium,13,06-09-22,13-07-23,Spain
2227,Basic,11,11-09-22,10-07-23,Spain
2228,Standard,15,16-09-22,10-07-23,United States
2229,Standard,11,22-09-22,12-07-23,Canada
2230,Basic,12,26-09-22,12-07-23,United States
2231,Premium,10,02-10-22,09-07-23,United States
2232,Basic,13,04-10-22,10-07-23,Canada
2233,Standard,14,09-10-22,12-07-23,United Kingdom
2234,Premium,15,11-10-22,11-07-23,Australia
2235,Basic,15,15-10-22,09-07-23,Germany
2236,Premium,11,16-10-22,10-07-23,France
2237,Basic,13,18-10-22,11-07-23,Brazil
2238,Standard,14,21-10-22,10-07-23,Mexico
2239,Standard,12,22-10-22,08-07-23,Spain
2240,Basic,12,25-10-22,11-07-23,Italy
2241,Premium,11,29-10-22,11-07-23,Spain
2242,Basic,12,30-10-22,10-07-23,Spain
2243,Standard,10,04-11-22,09-07-23,United States
2244,Premium,10,05-11-22,12-07-23,Canada
2245,Basic,15,07-11-22,10-07-23,United States
2246,Basic,15,08-11-22,10-07-23,United States
2247,Basic,15,09-11-22,10-07-23,Canada
2248,Standard,15,10-11-22,11-07-23,United Kingdom
2249,Premium,12,11-11-22,10-07-23,Australia
2250,Basic,14,10-11-22,11-07-23,Germany
2251,Basic,13,10-11-22,09-07-23,France
2252,Premium,12,11-11-22,11-07-23,Brazil
2253,Standard,10,07-11-22,11-07-23,Mexico
2254,Standard,11,04-11-22,11-07-23,Spain
2255,Basic,15,31-10-22,09-07-23,Italy
2256,Premium,15,29-10-22,11-07-23,Spain
2257,Standard,12,20-10-22,10-07-23,Spain
2258,Basic,13,14-10-22,11-07-23,United States
2259,Standard,11,12-10-22,10-07-23,Canada
2260,Premium,10,01-10-22,11-07-23,United States
2261,Basic,10,25-09-22,10-07-23,United States
2262,Premium,10,23-09-22,10-07-23,Canada
2263,Standard,14,19-09-22,09-07-23,United Kingdom
2264,Basic,12,02-09-22,12-07-23,Australia
2265,Standard,10,30-08-22,10-07-23,Germany
2266,Premium,15,16-08-22,09-07-23,France
2267,Basic,11,15-08-22,10-07-23,Brazil
